city_id	city_name	state_code	country_code	lat	lon
1708522	Koronadal	12	PH	6.50306	124.84694
1708824	Kidapawan	12	PH	7.00833	125.08944
1709003	Kawit	40	PH	14.44426	120.90164
1709632	Kalibo (poblacion)	6	PH	11.70611	122.36444
1709968	Kabankalan	6	PH	9.9839	122.81423
1710011	Kabacan	12	PH	7.10667	124.82917
1710103	Jose Pañganiban	5	PH	14.2906	122.6917
1710141	Jolo	14	PH	6.05222	121.00222
1710258	Jasaan	10	PH	8.65417	124.75556
1710357	Jalajala	40	PH	14.353	121.3225
1710378	Jagna	7	PH	9.6531	124.3697
1710389	Jaen	3	PH	15.3275	120.9192
1710441	Itogon	15	PH	16.36389	120.67694
1710470	Isulan	12	PH	6.62944	124.605
1710518	Isabela	6	PH	10.2048	122.9888
1710519	City of Isabela	14	PH	6.70407	121.97117
1710531	Irosin	5	PH	12.70013	124.03221
1710544	Iriga City	5	PH	13.4324	123.4115
1710612	Ipil	9	PH	7.78444	122.58611
1710770	Indang	40	PH	14.19528	120.87694
1710914	Imus	40	PH	14.42972	120.93667
1711005	Iloilo	6	PH	10.69694	122.56444
1711082	Iligan City	12	PH	8.25	124.4
1711146	Ilagan	2	PH	17.14854	121.88924
1711437	Iba	3	PH	15.3276	119.978
1711621	Hinigaran	6	PH	10.2706	122.8507
1711718	Himamaylan	6	PH	10.09889	122.87056
1711829	Hermosa	3	PH	14.8314	120.5081
1711982	Hagonoy	3	PH	14.83413	120.73271
1712051	Guyong	3	PH	14.8361	120.97844
1712162	Gumaca	40	PH	13.921	122.1002
1712232	Guiset East	1	PH	16.06667	120.68333
1712488	Guimba	3	PH	15.6605	120.7683
1712520	Guihulñgan	NIR	PH	10.1214	123.2742
1712531	Guiguinto	3	PH	14.83333	120.88333
1712808	Goa	5	PH	13.6978	123.4892
1712819	Glan	12	PH	5.82417	125.20333
1713004	Gerona	3	PH	15.6065	120.5978
1713014	General Trias	40	PH	14.38694	120.88167
1713018	General Tinio	3	PH	15.35075	121.04773
1713022	General Santos	12	PH	6.11278	125.17167
1713027	General Mamerto Natividad	3	PH	15.6025	121.0515
1713226	Gapan	3	PH	15.3072	120.9464
1713818	Escalante	6	PH	10.84028	123.49917
1713857	Saravia	NIR	PH	10.87754	122.9677
1714201	Dumaguete	7	PH	9.30722	123.30261
1714441	Don Carlos	10	PH	7.68	125.005
1714482	Domalanoan	1	PH	16.00292	120.21154
1714519	Dologon	10	PH	7.84083	125.04444
1714766	Dinalupihan	3	PH	14.87827	120.45221
1714956	Digos	11	PH	6.74972	125.35722
1715094	Diadi	2	PH	16.7262	121.3589
1715169	Del Pilar	3	PH	15.03601	120.69935
1715348	Davao	11	PH	7.07306	125.61278
1715430	Dasmariñas	40	PH	14.32944	120.93667
1715804	Danao	7	PH	10.52083	124.02722
1715812	Danao	7	PH	9.55421	123.75648
1716287	Daet	5	PH	14.1122	122.9553
1716618	Cuenca	40	PH	13.902	121.0521
1716771	Cotabato	14	PH	7.22361	124.24639
1716924	Consolacion	7	PH	10.3766	123.9573
1716995	Concepcion	3	PH	15.32546	120.65723
1717008	Concepcion Ibaba	40	PH	13.92309	121.46099
1717051	Compostela	7	PH	10.455	124.0106
1717053	Compostela	11	PH	7.67306	126.08889
1717512	Cebu City	7	PH	10.31672	123.89071
1717641	Cavite City	40	PH	14.48369	120.89878
1717911	Catbalogan	8	PH	11.77528	124.88611
1717926	Catarman	8	PH	12.4989	124.6377
1717960	Catanauan	40	PH	13.5926	122.3215
1718078	Castillejos	3	PH	14.93363	120.19785
1718306	Carmona	40	PH	14.3132	121.0576
1718328	Cogan	7	PH	10.59306	124.01778
1718393	Carigara	8	PH	11.29811	124.67895
1718426	Cardona	40	PH	14.48646	121.22752
1718436	Carcar	7	PH	10.1061	123.6402
1718722	Capas	3	PH	15.33117	120.5898
1719053	Canlaon	NIR	PH	10.38697	123.2227
1719274	Candelaria	40	PH	13.93111	121.42333
1719329	Candaba	3	PH	15.0956	120.8267
1719683	Camiling	3	PH	15.6866	120.4128
1720034	Calumpit	3	PH	14.91639	120.76583
1720052	Calumpang	NCR	PH	14.6228	121.0897
1720402	Calbayog City	8	PH	12.0668	124.5962
1720464	Calauan	40	PH	14.14989	121.3152
1720472	Calauag	40	PH	13.9575	122.288
1720499	Calatagan	40	PH	13.83224	120.63219
1720508	Calasiao	1	PH	16.0111	120.36
1720561	Calapan	41	PH	13.4117	121.1803
1720681	Calamba	40	PH	14.21167	121.16528
1720751	Calaca	40	PH	13.93244	120.81327
1720793	Calabanga	5	PH	13.7068	123.2087
1720840	Cainta	40	PH	14.5786	121.1222
1721080	Cagayan de Oro	10	PH	8.48222	124.64722
1722032	Cabadbaran	13	PH	9.12261	125.53549
1721168	Cadiz	NIR	PH	10.9465	123.288
1721636	Cabiao	3	PH	15.2488	120.8548
1721695	Cabayangan	11	PH	7.40722	125.73306
1721906	Cabanatuan City	3	PH	15.48586	120.96648
1722005	Cabagan	2	PH	17.42782	121.76955
1722186	Butuan	13	PH	8.94917	125.54361
1722267	Bustos	3	PH	14.95806	120.91778
1722356	Boroon	10	PH	8.18278	124.17701
1722433	Burgos	3	PH	15.72892	120.57224
1722731	Bunawan	13	PH	8.16722	125.99083
1722818	Buluan	14	PH	6.72028	124.80194
1722930	Bulaon	3	PH	15.08262	120.66288
1722985	Bulan	5	PH	12.67139	123.875
1723066	Bulacan	3	PH	14.79278	120.87889
1723166	Buhi	5	PH	13.4322	123.517
1723257	Bugo	10	PH	8.50833	124.75944
1723481	Buenavista	13	PH	8.97694	125.40889
1723510	Budta	14	PH	7.20417	124.43972
1723822	Botolan	3	PH	15.2896	120.0245
1723893	Borongan	8	PH	11.60806	125.43194
1724088	Bongao	14	PH	5.02917	119.77306
1724106	Bongabon	3	PH	15.6321	121.1448
1724435	Bogo	7	PH	11.0517	124.0055
1724489	Bocaue	3	PH	14.79833	120.92611
1724767	Bislig	13	PH	8.21528	126.31639
1724933	Binonga	NIR	PH	10.7719	122.9817
1724956	Binmaley	1	PH	16.03232	120.26904
1725094	Binangonan	40	PH	14.4646	121.1929
1725157	Binalbagan	NIR	PH	10.1948	122.8581
1725359	Bignay Uno	40	PH	13.86445	121.48792
1725684	Bayugan	13	PH	8.75611	125.7675
1725729	Bayombong	2	PH	16.4812	121.1497
1725804	Bayawan	NIR	PH	9.3649	122.804
1725863	Bayambang	1	PH	15.8127	120.4557
1725919	Bay	40	PH	14.18368	121.28554
1725983	Bauang	1	PH	16.53083	120.33306
1725991	Bauan	40	PH	13.7917	121.0085
1726156	Bato	5	PH	13.3528	123.3677
1726280	Batangas	40	PH	13.7567	121.0584
1726339	Batac City	1	PH	18.0554	120.56489
1726765	Baras	40	PH	14.51691	121.2658
1727043	Bantayan	7	PH	11.1683	123.7223
1727080	Bansalan	11	PH	6.78611	125.21333
1727400	Bañga	12	PH	6.42389	124.77833
1727522	Banaybanay	40	PH	13.85	121.2
1727663	Bambang	2	PH	16.3865	121.1066
1727995	Baliuag	3	PH	14.95472	120.89694
1728336	Balayan	40	PH	13.93714	120.73224
1728523	Balanga	3	PH	14.67611	120.53611
1728584	Balagtas	3	PH	14.81667	120.86667
1728772	Bais	NIR	PH	9.59111	123.12278
1728825	Bah-Bah	13	PH	8.60722	125.91444
1728930	Baguio	15	PH	16.41639	120.59306
1729085	Bago City	6	PH	10.53333	122.83333
1729324	Baggabag B	2	PH	16.50588	121.19014
1729564	Bacolod City	6	PH	10.66667	122.95
1729734	Babo-Pangulo	3	PH	15.08333	120.51667
1729814	Baao	5	PH	13.4549	123.3653
1729987	Atimonan	40	PH	14.0027	121.92078
1730097	Asia	NIR	PH	9.5506	122.5164
1730171	Aringay	1	PH	16.394	120.3545
1730225	Arayat	3	PH	15.1505	120.7697
1730398	Aparri	2	PH	18.3566	121.6406
1730413	Apalit	3	PH	14.95333	120.77
1730501	Antipolo	40	PH	14.62578	121.12251
1730713	Angono	40	PH	14.5266	121.1536
1730737	Angeles City	3	PH	15.15	120.58333
1730749	Angat	3	PH	14.9285	121.03
1731212	Amadeo	40	PH	14.17056	120.92361
1731486	Alicia	2	PH	16.77936	121.69734
1731528	Aliaga	3	PH	15.5	120.843
1731686	Alaminos	40	PH	14.06391	121.24649
1731744	Alabel	12	PH	6.10179	125.29048
1731959	Agoo	1	PH	16.08333	120.1
1732312	Abuyog	8	PH	10.747	125.0107
1732354	Abucay	3	PH	14.73347	120.53358
1966336	Bagong Pagasa	40	PH	14.6627	121.0328
1978681	Malingao	12	PH	7.16083	124.475
7290466	Pasig City	NCR	PH	14.58691	121.0614
8299649	Pandan	6	PH	11.74479	122.10027
10628881	Apas	7	PH	10.34076	123.90261
1108161	Chuhar Jamāli	5	PK	24.38953	67.99234
1161983	Rāwala Kot	6	PK	33.85782	73.76043
1161991	Pir Jo Goth	5	PK	27.59178	68.61848
1162004	Khairpur	5	PK	27.52948	68.7617
1162105	Zhob	2	PK	31.34082	69.4493
1162261	Zaida	3	PK	34.0595	72.4669
1162275	Zāhir Pīr	4	PK	28.81239	70.52405
1162285	Zafarwāl	4	PK	32.34631	74.89987
1162316	Yazman	4	PK	29.12122	71.74459
1162456	Wazīrābād	4	PK	32.44583	74.11594
1162572	Warburton	4	PK	31.55	73.83333
1162589	Wārāh	5	PK	27.44805	67.79654
1162813	Vihāri	4	PK	30.03333	72.35
1162855	Utmānzai	3	PK	34.18775	71.76274
1162862	Uthal	2	PK	25.80722	66.62194
1162868	Usta Muhammad	2	PK	28.17723	68.04367
1162959	Umarkot	5	PK	25.36157	69.73624
1163021	Ubauro	5	PK	28.16429	69.73114
1163054	Turbat	2	PK	26.00122	63.04849
1163224	Topi	3	PK	34.07034	72.62147
1163272	Toba Tek Singh	4	PK	30.97433	72.48269
1163414	Thul	5	PK	28.24035	68.77588
1163582	Thatta	5	PK	24.74745	67.92353
1163595	Thāru Shāh	5	PK	26.9423	68.11759
1163724	Taunsa	4	PK	30.70483	70.65051
1163905	Tānk	3	PK	32.21707	70.38315
1163927	Tangi	3	PK	34.3009	71.65238
1163952	Tando Muhammad Khān	5	PK	25.12301	68.53577
1163958	Tando Jām	5	PK	25.42718	68.53619
1163965	Tando Allāhyār	5	PK	25.46263	68.71923
1163967	Tando Ādam	5	PK	25.76818	68.66196
1163968	Tāndliānwāla	4	PK	31.03333	73.13333
1164045	Talhār	5	PK	24.88333	68.81667
1164064	Talamba	4	PK	30.52708	72.24011
1164069	Talagang	4	PK	32.92973	72.41583
1164076	Tāl	3	PK	35.47908	72.24385
1164216	Swābi	3	PK	34.12018	72.46982
1164245	Surkhpur	4	PK	32.71667	74.45
1164408	Sukkur	5	PK	27.70516	68.85738
1164419	Sukheke Mandi	4	PK	31.86388	73.51122
1164679	Sodhra	4	PK	32.46162	74.18234
1164716	Sīta Road	5	PK	27.03333	67.85
1164776	Sinjhoro	5	PK	26.03031	68.80898
1164825	Sillānwāli	4	PK	31.82611	72.53984
1164896	Sibi	2	PK	29.54299	67.87726
1164909	Sialkot	4	PK	32.49268	74.53134
1164970	Shujāābād	4	PK	29.87967	71.29313
1164987	Shorko	3	PK	31.90991	70.87741
1165108	Shikārpur	5	PK	27.95706	68.63789
1165221	Sheikhupura	4	PK	31.71306	73.97833
1165260	Sharqpur	4	PK	31.46333	74.1
1165388	Shakargarh	4	PK	32.26361	75.16008
1165486	Shahr Sultān	4	PK	29.57646	71.02116
1165507	Shāhpur Chākar	5	PK	26.15497	68.65093
1165569	Shahkot	4	PK	31.5709	73.48531
1165635	Shāhdādpur	5	PK	25.92539	68.6228
1165638	Shahdād Kot	5	PK	27.84726	67.90679
1165744	Shabqadar	3	PK	34.21599	71.5548
1165789	Sehwān	5	PK	26.42495	67.86126
1166000	Sargodha	4	PK	32.08361	72.67111
1166062	Sarāi Sidhu	4	PK	30.59489	71.96977
1166066	Sarāi Naurang	3	PK	32.82591	70.78136
1166073	Sarāi Ālamgīr	4	PK	32.90495	73.75518
1166146	Sangla Hill	4	PK	31.71667	73.38333
1166164	Sānghar	5	PK	26.04656	68.9481
1166265	Sambriāl	4	PK	32.47455	74.35209
1166381	Sakrand	5	PK	26.13839	68.27361
1166547	Sāhīwāl	4	PK	31.97446	72.33087
1166548	Sahiwal	4	PK	30.66667	73.1
1166652	Sādiqābād	4	PK	28.30623	70.13065
1166827	Rohri	5	PK	27.69223	68.89506
1166933	Renāla Khurd	4	PK	30.88333	73.6
1166993	Rawalpindi	4	PK	33.6007	73.0679
1167031	Ratodero	5	PK	27.80296	68.28708
1167142	Rānīpur	5	PK	27.28792	68.50505
1167380	Rājanpur	4	PK	29.10351	70.32504
1167386	Rāja Jang	4	PK	31.22083	74.25194
1167398	Rāiwind	4	PK	31.25444	74.21778
1167501	Rādhan	5	PK	27.18333	67.95
1167507	Rabwāh	4	PK	31.75583	72.91972
1167528	Quetta	2	PK	30.18414	67.00141
1167622	Kambar	5	PK	27.58753	68.00066
1167648	Qādirpur Rān	4	PK	30.29238	71.67117
1167821	Pishin	2	PK	30.58176	66.99406
1167873	Pīr Mahal	4	PK	30.76667	72.43333
1168015	Pindi Gheb	4	PK	33.24023	72.26609
1168021	Pindi Bhattiān	4	PK	31.89781	73.27302
1168036	Pind Dādan Khān	4	PK	32.58789	73.04564
1168166	Phālia	4	PK	32.42973	73.57745
1168197	Peshawar	3	PK	34.008	71.57849
1168226	Pattoki	4	PK	31.01667	73.85
1168307	Pasrūr	4	PK	32.26413	74.66343
1168312	Pasni	2	PK	25.26316	63.46809
1168412	Pāno Āqil	5	PK	27.85619	69.11111
1168555	Pākpattan	4	PK	30.34104	73.38664
1168633	Pahārpur	3	PK	32.10384	70.97235
1168652	Pad Īdan	5	PK	26.77475	68.30197
1168680	Pabbi	3	PK	34.00968	71.79445
1168718	Okāra	4	PK	30.80806	73.44583
1168749	Nushki	2	PK	29.55218	66.02288
1169116	Nawābshāh	5	PK	26.24833	68.40955
1169143	Naushahro Fīroz	5	PK	26.8401	68.12265
1169145	Naushahra Virkān	4	PK	31.96283	73.97225
1169187	Naudero	5	PK	27.66684	68.3609
1169254	Nasīrābād	5	PK	27.38137	67.91644
1169278	Nārowāl	4	PK	32.1	74.88333
1169334	Nārang	4	PK	31.9132	74.51756
1169367	Naukot	5	PK	24.85869	69.40238
1169372	Nankāna Sāhib	4	PK	31.4475	73.69722
1169605	Muzaffargarh	4	PK	30.07258	71.19379
1169607	Muzaffarābād	6	PK	34.37002	73.47082
1169620	Mustafābād	4	PK	30.89222	73.49889
1169684	Murree	4	PK	33.90836	73.3903
1169692	Murīdke	4	PK	31.8025	74.26167
1169825	Multān	4	PK	30.19679	71.47824
1170013	Moro	5	PK	26.66459	68.00156
1170219	Mithi	5	PK	24.73701	69.79707
1170222	Mitha Tiwāna	4	PK	32.2454	72.10615
1170294	Mīrpur Mathelo	5	PK	28.02136	69.54914
1170295	Mirpur Khas	5	PK	25.5251	69.0159
1170395	Mingora	3	PK	34.7795	72.36265
1170398	Minchinābād	4	PK	30.163	73.56854
1170425	Miānwāli	4	PK	32.57409	71.52639
1170486	Miān Channūn	4	PK	30.44004	72.35431
1170564	Mehrābpur	2	PK	28.10773	68.02554
1170584	Mehar	5	PK	27.18067	67.82288
1170667	Mātli	5	PK	25.04312	68.65568
1170677	Matiāri	5	PK	25.59709	68.4467
1170706	Mastung	2	PK	29.79966	66.84553
1170880	Mardan	3	PK	34.19794	72.04965
1170951	Mānsehra	3	PK	34.33023	73.19679
1171050	Mangla	4	PK	31.89306	72.38167
1171123	Mandi Bahāuddīn	4	PK	32.58339	73.48431
1171165	Mānānwāla	4	PK	31.58417	73.68778
1171198	Māmu Kānjan	4	PK	30.83333	72.8
1171305	Malīr Cantonment	5	PK	24.94343	67.20591
1171376	Malakwāl	4	PK	32.55362	73.21234
1171502	Mailsi	4	PK	29.80028	72.17583
1171757	Mach	2	PK	29.86371	67.32979
1171868	Loralai	2	PK	30.37051	68.59795
1171965	Lodhrān	4	PK	29.54051	71.63357
1172035	Layyah	4	PK	30.96128	70.93904
1172128	Lārkāna	5	PK	27.55898	68.21204
1172295	Lāliān	4	PK	31.82414	72.79971
1172318	Lāla Mūsa	4	PK	32.70235	73.96
1172339	Lakki Marwat	3	PK	32.60795	70.91142
1172451	Lahore	4	PK	31.54972	74.34361
1172488	Ladhewāla Warāich	4	PK	32.15656	74.11701
1172513	Lāchi	3	PK	33.38325	71.33858
1172657	Kunri	5	PK	25.17847	69.56913
1172663	Kunjāh	4	PK	32.52848	73.97368
1172682	Kundiān	4	PK	32.45775	71.47892
1172779	Kulāchi	3	PK	31.92861	70.45917
1172888	Kot Samāba	4	PK	28.55221	70.46837
1172904	Kotri	5	PK	25.36566	68.30831
1172915	Kot Rādha Kishan	4	PK	31.1725	74.09972
1172964	Kot Mūmin	4	PK	32.18954	73.02797
1172993	Kot Malik Barkhurdār	2	PK	30.20379	66.98723
1173025	Kotli Lohārān	4	PK	32.5883	74.49321
1173055	Kotli	6	PK	33.51836	73.9022
1173272	Kot Ghulām Muhammad	4	PK	32.33298	74.54798
1173302	Kot Diji	5	PK	27.34272	68.70834
1173378	Kot Addu	4	PK	30.4692	70.96714
1173491	Kohāt	3	PK	33.58196	71.44929
1173664	Khuzdār	2	PK	27.81193	66.61096
1173687	Khushāb	4	PK	32.29667	72.3525
1173692	Khurriānwāla	4	PK	31.50056	73.26667
1173920	Khewra	4	PK	32.64793	73.01058
1174042	Khāriān	4	PK	32.81612	73.88697
1174062	Khārān	2	PK	28.58459	65.41501
1174167	Khānpur	4	PK	28.64534	70.6567
1174171	Khānpur	5	PK	27.84358	69.41373
1174211	Khāngarh	4	PK	29.91446	71.16067
1174217	Khāngāh Dogrān	4	PK	31.83167	73.62306
1174301	Khalābat	3	PK	34.05997	72.88963
1174344	Khairpur Nathan Shāh	5	PK	27.09064	67.73489
1174355	Khairpur	4	PK	29.58111	72.23639
1174357	Khairpur	5	PK	28.06437	69.70363
1174625	Kasūr	4	PK	31.11556	74.44667
1174653	Kashmor	5	PK	28.4326	69.58364
1174720	Karor	4	PK	31.22741	70.94923
1174872	Karachi	5	PK	24.9056	67.0822
1174984	Kanganpur	4	PK	30.76629	74.12311
1175010	Kandiāro	5	PK	27.05918	68.21022
1175021	Kandhkot	5	PK	28.24396	69.18235
1175082	Kāmra	4	PK	33.74698	73.51229
1175088	Kamoke	4	PK	31.97444	74.22444
1175098	Kamīr	4	PK	30.43333	73.05
1175125	Kamar Mushāni	4	PK	32.84389	71.36694
1175156	Kamālia	4	PK	30.73333	72.65
1175180	Kalūr Kot	4	PK	32.15512	71.26631
1175232	Kallar Kahār	4	PK	32.77998	72.69793
1175283	Kāleke Mandi	4	PK	31.97717	73.60259
1175296	Kalāt	2	PK	29.02663	66.59361
1175365	Kālābāgh	4	PK	32.96164	71.54638
1175436	Kahūta	4	PK	33.5913	73.38676
1175446	Kohror Pakka	4	PK	29.62382	71.91673
1175453	Kāhna	4	PK	31.36917	74.36528
1175560	Kabīrwāla	4	PK	30.40472	71.86269
1175678	Johi	5	PK	26.69206	67.6133
1175712	Jīwani	2	PK	25.04852	61.74573
1175748	Jhumra	4	PK	31.56781	73.18347
1175762	Jhol	5	PK	25.95507	68.88821
1175864	Jhelum	4	PK	32.93313	73.72637
1175870	Jhāwāriān	4	PK	32.36192	72.62275
1175892	Jhang Sadr	4	PK	31.27154	72.32842
1176022	Jauharābād	4	PK	32.2898	72.2813
1176035	Jatoi Shimāli	4	PK	29.51654	70.85032
1176106	Jarānwāla	4	PK	31.33333	73.43333
1176218	Jand	4	PK	33.42985	72.01928
1176241	Jāmpur	4	PK	29.64414	70.59544
1176358	Jalālpur Pīrwāla	4	PK	29.50687	71.21917
1176368	Jalālpur	4	PK	32.63744	74.21829
1176444	Jahāniān Shāh	4	PK	31.80552	72.27711
1176515	Jacobābād	5	PK	28.28187	68.43761
1176615	Islamabad	8	PK	33.72148	73.04329
1176734	Hyderabad	5	PK	25.39242	68.37366
1176800	Hujra	4	PK	30.74179	73.82358
1176889	Hingorja	5	PK	27.21088	68.41598
1176948	Hazro City	4	PK	33.9099	72.49179
1176995	Haveliān	3	PK	34.05348	73.15993
1176997	Haveli	4	PK	30.45016	73.69888
1177042	Hāsilpur	4	PK	29.71222	72.55528
1177064	Hasan Abdāl	4	PK	30.43333	72.7
1177073	Haru Zbad	4	PK	29.61206	73.13802
1177089	Harnoli	4	PK	32.27917	71.55389
1177107	Harīpur	3	PK	33.99997	72.93409
1177203	Hangu	3	PK	33.53198	71.0595
1177278	Hāla	5	PK	25.81308	68.42273
1177384	Hāfizābād	4	PK	32.06786	73.68545
1177397	Hadāli	4	PK	32.64132	74.56904
1177446	Gwadar	2	PK	25.12163	62.32541
1177654	Gujrāt	4	PK	32.57284	74.07897
1177662	Gujrānwāla	4	PK	32.16167	74.18831
1177682	Gūjar Khān	4	PK	33.25579	73.30255
1178231	Gojra	4	PK	31.14874	72.68656
1178456	Ghotki	5	PK	28.00604	69.31608
1178560	Ghauspur	5	PK	28.13906	69.08305
1178587	Ghāro	5	PK	24.74241	67.58565
1178841	Garh Mahārāja	4	PK	30.83383	71.90491
1179061	Gambat	5	PK	27.35145	68.52051
1179223	Fort Abbās	4	PK	29.19344	72.85525
1179255	Fāzilpur	4	PK	32.17629	75.06583
1179305	Chak Two Hundred Forty-Nine TDA	4	PK	31.17959	71.20946
1179346	Faruka	4	PK	31.88722	72.4144
1179377	Faqīrwāli	4	PK	29.46799	73.03489
1179400	Faisalābād	4	PK	31.41667	73.08333
1179406	Eminābād	4	PK	32.04219	74.25943
1179450	Dunyāpur	4	PK	29.7995	71.71958
1179463	Dūnga Būnga	4	PK	29.74975	73.24294
1179496	Dullewāla	4	PK	31.83587	71.43625
1179757	Upper Dir	3	PK	35.2074	71.8768
1179760	Dīpālpur	4	PK	30.67091	73.65292
1179790	Dinga	4	PK	32.63976	73.72201
1179834	Dijkot	4	PK	31.21667	72.98333
1179837	Digri	5	PK	25.15579	69.11129
1179902	Dhoro Naro	5	PK	25.50484	69.5709
1180133	Dhanot	4	PK	29.57991	71.75213
1180281	Dera Ismāīl Khān	3	PK	31.83269	70.9024
1180289	Dera Ghazi Khan	4	PK	30.05614	70.63477
1180295	Dera Bugti	2	PK	29.03619	69.15849
1180374	Daur	5	PK	26.45834	68.31915
1180419	Dāūd Khel	4	PK	32.87533	71.57118
1180436	Daska	4	PK	32.32426	74.34974
1180454	Darya Khān	4	PK	31.79123	71.10394
1180752	Dājal	4	PK	29.55767	70.37615
1180809	Dadu	5	PK	26.73287	67.77631
1180825	Dādhar	2	PK	29.47489	67.65167
1180942	Chūniān	4	PK	30.96397	73.98029
1180983	Chūhar Kāna	4	PK	31.75	73.8
1181022	Chhor	5	PK	25.5126	69.78437
1181053	Choa Saidān Shāh	4	PK	32.71962	72.98625
1181073	Chishtiān Mandi	4	PK	29.8	72.86667
1181096	Chiniot	4	PK	31.72	72.97889
1181163	Chīchāwatni	4	PK	30.53333	72.7
1181352	Chawinda	4	PK	32.34692	74.70612
1181439	Chārsadda	3	PK	34.14822	71.7406
1181611	Chaman	2	PK	30.91769	66.45259
1181636	Chakwāl	4	PK	32.93338	72.85853
1181887	Chak Āzam Saffo	4	PK	30.75	73.03333
1182092	Būrewāla	4	PK	30.16667	72.65
1182577	Bhopālwāla	4	PK	32.42888	74.3633
1182607	Bhit Shāh	5	PK	25.80437	68.49265
1182637	Bhimbar	6	PK	32.97465	74.07846
1182665	Bhera	4	PK	32.48318	72.9097
1182682	Bhawāna	4	PK	31.56918	72.64899
1182775	Bhān	5	PK	26.55831	67.72139
1182787	Bhalwāl	4	PK	32.27204	72.90425
1182815	Bhakkar	4	PK	31.62525	71.06574
1182829	Bhāi Pheru	4	PK	31.2	73.95
1182998	Bela	2	PK	26.22718	66.31178
1183090	Bat Khela	3	PK	34.6178	71.97247
1183105	Battagram	3	PK	34.67719	73.02329
1183224	Basīrpur	4	PK	30.58319	73.829
1183460	Bannu	3	PK	32.98541	70.6027
1183880	Bahāwalpur	4	PK	29.4	71.68333
1183883	Bahāwalnagar	4	PK	29.99866	73.2536
1184055	Badīn	5	PK	24.656	68.837
1184075	Baddomalhi	4	PK	31.99283	74.66833
1184249	Attock City	4	PK	33.76671	72.35977
1184370	Ārifwāla	4	PK	30.29399	73.07354
1184569	Amān Garh	3	PK	34.00584	71.92971
1184655	Alīpur	4	PK	29.38464	70.91157
1184752	Akora	3	PK	34.00337	72.12561
1184845	Ahmadpur East	4	PK	29.14309	71.25976
1185056	Abbottābād	3	PK	34.1463	73.21168
1332083	Bahāwalnagar	4	PK	30.55083	73.39083
1341204	Nowshera Cantonment	3	PK	33.99829	71.99834
1356491	Ahmadpur Siāl	4	PK	30.67539	71.74828
1357699	New Bādāh	5	PK	27.34167	68.03194
1360491	Tando Ghulām Ali	5	PK	25.13111	68.86759
1412008	Sethārja Old	5	PK	27.2127	68.46883
1448637	Risalpur Cantonment	3	PK	34.06048	71.99276
6457378	Malakwal City	4	PK	32.55492	73.2122
752967	Żyrardów	78	PL	52.0488	20.44599
753142	Żoliborz	78	PL	52.26896	20.98644
753276	Zielonka	78	PL	52.30376	21.16018
753866	Zamość	75	PL	50.72314	23.25196
753895	Zambrów	81	PL	52.9855	22.24319
754351	Ząbki	78	PL	52.29271	21.10539
754454	Wyszków	78	PL	52.59278	21.4584
754800	Wołomin	78	PL	52.34006	21.24207
755330	Wola	78	PL	52.2401	20.98869
755475	Włochy	78	PL	52.17941	20.94612
755889	Wieliczka	77	PL	49.98738	20.06473
756004	Wesoła	78	PL	52.25451	21.22407
756092	Wawer	78	PL	52.19656	21.17752
756135	Warsaw	78	PL	52.22977	21.01178
756320	Ursus	78	PL	52.19517	20.88419
756867	Tomaszów Mazowiecki	74	PL	51.53131	20.00855
756868	Tomaszów Lubelski	75	PL	50.44767	23.41616
7303944	Melekeok	7	PW	7.50043	134.62355
757026	Tarnów	77	PL	50.01381	20.98698
757033	Tarnobrzeg	80	PL	50.57304	21.67937
757065	Targówek	78	PL	52.29185	21.04845
757357	Szczytno	85	PL	53.56259	20.98747
757692	Świdnik	75	PL	51.21898	22.69621
757718	Suwałki	81	PL	54.11175	22.93087
757809	Sulejówek	78	PL	52.25221	21.26902
758252	Staszów	84	PL	50.56307	21.16593
758390	Starachowice	84	PL	51.0374	21.07126
758445	Stalowa Wola	80	PL	50.58286	22.05334
758470	Śródmieście	78	PL	52.22904	21.01644
758626	Sokołów Podlaski	78	PL	52.40677	22.25307
758651	Sokółka	81	PL	53.40715	23.50228
758682	Sochaczew	78	PL	52.22944	20.23838
759123	Skierniewice	74	PL	51.95485	20.15837
759141	Skarżysko-Kamienna	84	PL	51.11311	20.87162
759320	Siemiatycze	81	PL	52.42719	22.86231
759412	Siedlce	78	PL	52.16772	22.29006
759591	Sanok	80	PL	49.55573	22.2056
759603	Sandomierz	84	PL	50.68265	21.74898
759734	Rzeszów	80	PL	50.04132	21.99901
760343	Ropczyce	80	PL	50.05229	21.60891
760503	Rembertów	78	PL	52.26059	21.16355
760584	Rawa Mazowiecka	74	PL	51.76437	20.25493
760680	Radzyń Podlaski	75	PL	51.78333	22.61667
760778	Radom	78	PL	51.40253	21.14714
760917	Pułtusk	78	PL	52.7025	21.08276
760924	Puławy	75	PL	51.41655	21.96939
761131	Przeworsk	80	PL	50.05912	22.49408
761168	Przemyśl	80	PL	49.78498	22.76728
761218	Przasnysz	78	PL	53.01907	20.88029
761228	Pruszków	78	PL	52.17072	20.81214
762021	Płońsk	78	PL	52.62348	20.37552
762120	Pisz	85	PL	53.62744	21.81253
762199	Pionki	78	PL	51.47604	21.44995
762381	Piastów	78	PL	52.18435	20.83952
762423	Piaseczno	78	PL	52.0814	21.02397
762788	Otwock	78	PL	52.10577	21.26129
